Date Time,VALUE,QUALITY,COMMENT
2019/10/08 00:00:00,0.000,255,
2019/10/09 00:00:00,8.311,15,
2019/10/10 00:00:00,8.476,15,
2019/10/11 00:00:00,8.758,15,
2019/10/12 00:00:00,0.000,180,
2019/10/13 00:00:00,0.000,180,
2019/10/14 00:00:00,9.003,15,
2019/10/15 00:00:00,8.443,15,
2019/10/16 00:00:00,8.163,15,
2019/10/17 00:00:00,8.019,15,
2019/10/18 00:00:00,8.193,15,
2019/10/19 00:00:00,8.559,15,
2019/10/20 00:00:00,8.510,15,
2019/10/21 00:00:00,8.538,15,
2019/10/22 00:00:00,8.938,15,
2019/10/23 00:00:00,9.462,15,
2019/10/24 00:00:00,9.455,15,
2019/10/25 00:00:00,8.942,15,
2019/10/26 00:00:00,8.075,15,
2019/10/27 00:00:00,8.223,15,
2019/10/28 00:00:00,8.489,15,
2019/10/29 00:00:00,8.492,15,
2019/10/30 00:00:00,8.787,15,
2019/10/31 00:00:00,8.897,15,
2019/11/01 00:00:00,8.611,15,
2019/11/02 00:00:00,0.000,180,
2019/11/03 00:00:00,0.000,180,
2019/11/04 00:00:00,0.000,180,
2019/11/05 00:00:00,0.000,180,
2019/11/06 00:00:00,0.000,180,
2019/11/07 00:00:00,5.830,15,
2019/11/08 00:00:00,6.288,15,
2019/11/09 00:00:00,6.639,15,
2019/11/10 00:00:00,7.897,15,
2019/11/11 00:00:00,8.606,15,
2019/11/12 00:00:00,8.831,15,
2019/11/13 00:00:00,8.745,15,
2019/11/14 00:00:00,8.429,15,
2019/11/15 00:00:00,8.107,15,
2019/11/16 00:00:00,7.820,15,
2019/11/17 00:00:00,7.839,15,
2019/11/18 00:00:00,7.924,15,
2019/11/19 00:00:00,8.472,15,
2019/11/20 00:00:00,8.727,15,
2019/11/21 00:00:00,7.968,15,
2019/11/22 00:00:00,7.149,15,
2019/11/23 00:00:00,6.874,15,
2019/11/24 00:00:00,6.719,15,
2019/11/25 00:00:00,6.672,15,
2019/11/26 00:00:00,6.682,15,
2019/11/27 00:00:00,6.918,15,
2019/11/28 00:00:00,7.377,15,
