Date Time,VALUE,QUALITY,COMMENT
2014/09/09 00:00:00,243.54,2,
2014/09/10 00:00:00,385.80,2,
2014/09/11 00:00:00,324.36,2,
2014/09/12 00:00:00,305.58,2,
2014/09/13 00:00:00,293.04,2,
2014/09/14 00:00:00,282.43,2,
2014/09/15 00:00:00,271.69,15,
2014/09/16 00:00:00,264.96,15,
2014/09/17 00:00:00,259.13,15,
2014/09/18 00:00:00,244.91,15,
2014/09/19 00:00:00,233.84,15,
2014/09/20 00:00:00,222.27,15,
2014/09/21 00:00:00,212.56,15,
2014/09/22 00:00:00,204.90,15,
2014/09/23 00:00:00,198.47,15,
2014/09/24 00:00:00,196.60,15,
2014/09/25 00:00:00,211.84,15,
2014/09/26 00:00:00,191.29,15,
2014/09/27 00:00:00,183.98,15,
2014/09/28 00:00:00,178.60,15,
2014/09/29 00:00:00,173.16,15,
2014/09/30 00:00:00,170.55,15,
2014/10/01 00:00:00,165.91,15,
2014/10/02 00:00:00,161.64,15,
2014/10/03 00:00:00,156.80,15,
2014/10/04 00:00:00,152.49,15,
2014/10/05 00:00:00,147.18,15,
2014/10/06 00:00:00,147.45,15,
2014/10/07 00:00:00,199.29,15,
2014/10/08 00:00:00,157.66,15,
2014/10/09 00:00:00,150.41,15,
2014/10/10 00:00:00,145.98,15,
2014/10/11 00:00:00,141.44,15,
2014/10/12 00:00:00,140.44,15,
2014/10/13 00:00:00,138.19,15,
2014/10/14 00:00:00,138.80,15,
2014/10/15 00:00:00,129.44,15,
2014/10/16 00:00:00,125.07,2,
2014/10/17 00:00:00,122.28,2,
2014/10/18 00:00:00,118.49,2,
2014/10/19 00:00:00,115.18,2,
2014/10/20 00:00:00,111.40,2,
2014/10/21 00:00:00,108.67,2,
2014/10/22 00:00:00,105.78,2,
2014/10/23 00:00:00,103.10,2,
2014/10/24 00:00:00,101.54,2,
2014/10/25 00:00:00,98.68,2,
2014/10/26 00:00:00,96.54,2,
2014/10/27 00:00:00,108.00,2,
2014/10/28 00:00:00,101.73,2,
2014/10/29 00:00:00,96.53,2,
2014/10/30 00:00:00,92.64,2,
2014/10/31 00:00:00,89.72,2,
2014/11/01 00:00:00,102.43,2,
2014/11/02 00:00:00,92.56,2,
2014/11/03 00:00:00,87.10,2,
2014/11/04 00:00:00,84.27,2,
2014/11/05 00:00:00,82.52,2,
2014/11/06 00:00:00,80.74,2,
2014/11/07 00:00:00,78.38,2,
