Date Time,VALUE,QUALITY,COMMENT
2018/08/28 00:00:00,0.000,255,
2018/08/29 00:00:00,12.517,1,
2018/08/30 00:00:00,12.550,1,
2018/08/31 00:00:00,12.281,1,
2018/09/01 00:00:00,12.096,1,
2018/09/02 00:00:00,12.078,1,
2018/09/03 00:00:00,12.209,1,
2018/09/04 00:00:00,12.181,1,
2018/09/05 00:00:00,12.073,1,
2018/09/06 00:00:00,11.912,1,
2018/09/07 00:00:00,11.774,1,
2018/09/08 00:00:00,11.736,1,
2018/09/09 00:00:00,11.763,1,
2018/09/10 00:00:00,11.785,1,
2018/09/11 00:00:00,11.612,1,
2018/09/12 00:00:00,10.949,3,
2018/09/13 00:00:00,10.408,3,
2018/09/14 00:00:00,10.629,3,
2018/09/15 00:00:00,10.431,3,
2018/09/16 00:00:00,10.673,3,
2018/09/17 00:00:00,10.754,3,
2018/09/18 00:00:00,10.778,3,
2018/09/19 00:00:00,10.523,3,
2018/09/20 00:00:00,10.677,3,
2018/09/21 00:00:00,10.556,3,
2018/09/22 00:00:00,10.538,3,
2018/09/23 00:00:00,10.494,3,
2018/09/24 00:00:00,10.599,3,
2018/09/25 00:00:00,10.725,3,
2018/09/26 00:00:00,10.686,3,
2018/09/27 00:00:00,10.669,3,
2018/09/28 00:00:00,10.376,3,
2018/09/29 00:00:00,10.546,3,
2018/09/30 00:00:00,10.475,3,
2018/10/01 00:00:00,10.662,3,
2018/10/02 00:00:00,10.431,3,
2018/10/03 00:00:00,10.278,3,
2018/10/04 00:00:00,10.470,3,
2018/10/05 00:00:00,10.849,3,
2018/10/06 00:00:00,10.679,3,
2018/10/07 00:00:00,10.705,3,
2018/10/08 00:00:00,10.392,3,
2018/10/09 00:00:00,9.962,3,
2018/10/10 00:00:00,10.053,3,
2018/10/11 00:00:00,10.199,3,
2018/10/12 00:00:00,10.118,3,
2018/10/13 00:00:00,9.948,3,
2018/10/14 00:00:00,9.830,3,
2018/10/15 00:00:00,9.748,3,
2018/10/16 00:00:00,9.583,3,
2018/10/17 00:00:00,9.452,3,
2018/10/18 00:00:00,9.552,3,
2018/10/19 00:00:00,9.531,3,
2018/10/20 00:00:00,9.243,3,
2018/10/21 00:00:00,9.605,3,
2018/10/22 00:00:00,9.694,3,
2018/10/23 00:00:00,9.535,3,
2018/10/24 00:00:00,9.586,3,
2018/10/25 00:00:00,9.729,3,
2018/10/26 00:00:00,9.751,3,
2018/10/27 00:00:00,9.759,3,
2018/10/28 00:00:00,9.706,3,
2018/10/29 00:00:00,9.595,3,
2018/10/30 00:00:00,9.612,3,
2018/10/31 00:00:00,9.679,3,
2018/11/01 00:00:00,9.560,3,
2018/11/02 00:00:00,9.282,3,
2018/11/03 00:00:00,9.316,3,
2018/11/04 00:00:00,9.271,3,
2018/11/05 00:00:00,9.205,3,
2018/11/06 00:00:00,9.124,3,
2018/11/07 00:00:00,8.945,3,
2018/11/08 00:00:00,9.258,3,
2018/11/09 00:00:00,9.539,3,
2018/11/10 00:00:00,9.593,3,
2018/11/11 00:00:00,9.492,3,
2018/11/12 00:00:00,9.459,3,
2018/11/13 00:00:00,9.111,3,
2018/11/14 00:00:00,9.048,3,
2018/11/15 00:00:00,9.213,3,
2018/11/16 00:00:00,9.304,3,
2018/11/17 00:00:00,8.832,3,
2018/11/18 00:00:00,8.961,3,
2018/11/19 00:00:00,8.662,3,
2018/11/20 00:00:00,8.207,3,
2018/11/21 00:00:00,8.114,3,
2018/11/22 00:00:00,8.644,3,
2018/11/23 00:00:00,8.728,3,
2018/11/24 00:00:00,8.886,3,
2018/11/25 00:00:00,9.216,3,
2018/11/26 00:00:00,9.299,3,
2018/11/27 00:00:00,9.209,3,
2018/11/28 00:00:00,9.066,3,
2018/11/29 00:00:00,9.127,3,
2018/11/30 00:00:00,9.042,3,
2018/12/01 00:00:00,8.830,3,
2018/12/02 00:00:00,8.669,3,
2018/12/03 00:00:00,8.772,3,
2018/12/04 00:00:00,8.934,3,
2018/12/05 00:00:00,8.876,3,
2018/12/06 00:00:00,8.676,3,
2018/12/07 00:00:00,8.387,3,
2018/12/08 00:00:00,7.990,3,
2018/12/09 00:00:00,8.107,3,
2018/12/10 00:00:00,8.291,3,
2018/12/11 00:00:00,8.288,3,
2018/12/12 00:00:00,8.156,3,
2018/12/13 00:00:00,7.988,3,
2018/12/14 00:00:00,8.208,3,
2018/12/15 00:00:00,8.203,3,
2018/12/16 00:00:00,7.904,3,
2018/12/17 00:00:00,7.998,3,
2018/12/18 00:00:00,8.558,3,
2018/12/19 00:00:00,8.723,3,
2018/12/20 00:00:00,8.557,3,
