Date Time,VALUE,QUALITY,COMMENT
2014/09/09 00:00:00,8.073,2,
2014/09/10 00:00:00,7.554,2,
2014/09/11 00:00:00,7.212,2,
2014/09/12 00:00:00,7.057,2,
2014/09/13 00:00:00,6.956,2,
2014/09/14 00:00:00,6.883,2,
2014/09/15 00:00:00,6.860,2,
2014/09/16 00:00:00,6.674,2,
2014/09/17 00:00:00,6.553,2,
2014/09/18 00:00:00,6.650,2,
2014/09/19 00:00:00,6.791,2,
2014/09/20 00:00:00,7.094,2,
2014/09/21 00:00:00,7.141,2,
2014/09/22 00:00:00,6.626,2,
2014/09/23 00:00:00,6.313,2,
2014/09/24 00:00:00,6.494,2,
2014/09/25 00:00:00,6.978,2,
2014/09/26 00:00:00,7.402,2,
2014/09/27 00:00:00,7.591,2,
2014/09/28 00:00:00,7.462,2,
2014/09/29 00:00:00,7.035,2,
2014/09/30 00:00:00,6.928,2,
2014/10/01 00:00:00,6.999,2,
2014/10/02 00:00:00,6.958,2,
2014/10/03 00:00:00,7.165,2,
2014/10/04 00:00:00,6.859,2,
2014/10/05 00:00:00,6.605,2,
2014/10/06 00:00:00,6.282,2,
2014/10/07 00:00:00,6.355,2,
2014/10/08 00:00:00,6.934,2,
2014/10/09 00:00:00,7.246,2,
2014/10/10 00:00:00,7.065,2,
2014/10/11 00:00:00,6.892,2,
2014/10/12 00:00:00,6.613,2,
2014/10/13 00:00:00,6.545,2,
2014/10/14 00:00:00,7.490,2,
2014/10/15 00:00:00,7.977,2,
2014/10/16 00:00:00,7.936,2,
2014/10/17 00:00:00,7.851,2,
2014/10/18 00:00:00,7.482,2,
2014/10/19 00:00:00,7.030,2,
2014/10/20 00:00:00,6.793,2,
2014/10/21 00:00:00,6.796,2,
2014/10/22 00:00:00,6.641,2,
2014/10/23 00:00:00,5.998,2,
2014/10/24 00:00:00,5.122,2,
2014/10/25 00:00:00,4.864,2,
2014/10/26 00:00:00,4.809,2,
2014/10/27 00:00:00,5.533,2,
2014/10/28 00:00:00,6.160,2,
2014/10/29 00:00:00,6.510,2,
2014/10/30 00:00:00,6.293,2,
2014/10/31 00:00:00,5.826,2,
2014/11/01 00:00:00,5.814,2,
2014/11/02 00:00:00,6.221,2,
2014/11/03 00:00:00,6.262,2,
2014/11/04 00:00:00,6.174,2,
2014/11/05 00:00:00,6.359,2,
2014/11/06 00:00:00,6.565,2,
2014/11/07 00:00:00,6.600,2,
2014/11/08 00:00:00,6.267,2,
2014/11/09 00:00:00,6.220,2,
2014/11/10 00:00:00,6.185,2,
2014/11/11 00:00:00,6.299,2,
2014/11/12 00:00:00,6.239,2,
2014/11/13 00:00:00,5.819,2,
2014/11/14 00:00:00,5.286,2,
2014/11/15 00:00:00,5.295,2,
2014/11/16 00:00:00,6.149,2,
2014/11/17 00:00:00,6.504,2,
2014/11/18 00:00:00,6.657,2,
2014/11/19 00:00:00,6.347,2,
2014/11/20 00:00:00,5.916,2,
2014/11/21 00:00:00,6.327,2,
2014/11/22 00:00:00,5.835,2,
2014/11/23 00:00:00,5.598,2,
2014/11/24 00:00:00,5.273,2,
2014/11/25 00:00:00,5.915,2,
2014/11/26 00:00:00,6.423,2,
2014/11/27 00:00:00,6.430,2,
2014/11/28 00:00:00,6.137,2,
2014/11/29 00:00:00,5.803,2,
2014/11/30 00:00:00,5.662,2,
2014/12/01 00:00:00,5.157,2,
2014/12/02 00:00:00,5.163,2,
2014/12/03 00:00:00,4.751,2,
2014/12/04 00:00:00,4.927,2,
2014/12/05 00:00:00,4.807,2,
2014/12/06 00:00:00,4.688,2,
2014/12/07 00:00:00,4.458,2,
2014/12/08 00:00:00,4.559,2,
2014/12/09 00:00:00,4.769,2,
2014/12/10 00:00:00,4.560,2,
2014/12/11 00:00:00,4.913,2,
2014/12/12 00:00:00,5.176,2,
2014/12/13 00:00:00,5.165,2,
2014/12/14 00:00:00,4.957,2,
2014/12/15 00:00:00,4.840,2,
2014/12/16 00:00:00,5.289,2,
2014/12/17 00:00:00,5.677,2,
2014/12/18 00:00:00,5.489,2,
2014/12/19 00:00:00,5.807,2,
2014/12/20 00:00:00,5.697,2,
2014/12/21 00:00:00,5.258,2,
2014/12/22 00:00:00,4.599,2,
2014/12/23 00:00:00,4.517,2,
2014/12/24 00:00:00,5.055,2,
2014/12/25 00:00:00,5.162,2,
2014/12/26 00:00:00,5.539,2,
2014/12/27 00:00:00,5.569,2,
2014/12/28 00:00:00,5.263,2,
2014/12/29 00:00:00,5.191,2,
2014/12/30 00:00:00,5.491,2,
2014/12/31 00:00:00,5.481,2,
2015/01/01 00:00:00,5.199,2,
2015/01/02 00:00:00,4.843,2,
2015/01/03 00:00:00,4.591,2,
2015/01/04 00:00:00,3.840,2,
2015/01/05 00:00:00,3.824,2,
2015/01/06 00:00:00,3.722,2,
2015/01/07 00:00:00,3.675,2,
2015/01/08 00:00:00,3.905,2,
2015/01/09 00:00:00,3.764,2,
2015/01/10 00:00:00,3.709,2,
2015/01/11 00:00:00,4.273,2,
2015/01/12 00:00:00,4.614,2,
2015/01/13 00:00:00,4.490,2,
2015/01/14 00:00:00,5.029,2,
2015/01/15 00:00:00,5.344,2,
2015/01/16 00:00:00,5.756,2,
2015/01/17 00:00:00,5.880,2,
2015/01/18 00:00:00,5.651,2,
2015/01/19 00:00:00,5.827,2,
2015/01/20 00:00:00,5.511,2,
2015/01/21 00:00:00,5.643,2,
2015/01/22 00:00:00,5.541,2,
2015/01/23 00:00:00,5.080,2,
2015/01/24 00:00:00,4.633,2,
2015/01/25 00:00:00,4.964,2,
2015/01/26 00:00:00,5.057,2,
2015/01/27 00:00:00,5.556,2,
2015/01/28 00:00:00,5.473,2,
2015/01/29 00:00:00,5.372,2,
