Date Time,VALUE,QUALITY,COMMENT
2014/09/09 00:00:00,901.26,2,
2014/09/10 00:00:00,901.09,2,
2014/09/11 00:00:00,896.73,2,
2014/09/12 00:00:00,896.09,2,
2014/09/13 00:00:00,896.42,2,
2014/09/14 00:00:00,895.74,2,
2014/09/15 00:00:00,897.68,2,
2014/09/16 00:00:00,898.12,2,
2014/09/17 00:00:00,900.51,2,
2014/09/18 00:00:00,945.52,2,
2014/09/19 00:00:00,957.10,2,
2014/09/20 00:00:00,960.78,2,
2014/09/21 00:00:00,970.33,2,
2014/09/22 00:00:00,1115.73,2,
2014/09/23 00:00:00,2023.60,2,
2014/09/24 00:00:00,2887.40,2,
2014/09/25 00:00:00,3174.42,2,
2014/09/26 00:00:00,3249.57,2,
2014/09/27 00:00:00,3384.93,2,
2014/09/28 00:00:00,3272.72,2,
2014/09/29 00:00:00,2549.63,2,
2014/09/30 00:00:00,1982.06,2,
2014/10/01 00:00:00,2348.57,2,
2014/10/02 00:00:00,2845.81,2,
2014/10/03 00:00:00,3089.62,2,
2014/10/04 00:00:00,3100.69,2,
2014/10/05 00:00:00,3064.53,2,
2014/10/06 00:00:00,2909.45,2,
2014/10/07 00:00:00,2279.07,2,
2014/10/08 00:00:00,1572.43,2,
2014/10/09 00:00:00,1088.33,2,
2014/10/10 00:00:00,1046.48,2,
2014/10/11 00:00:00,1425.68,2,
2014/10/12 00:00:00,1919.56,2,
2014/10/13 00:00:00,2301.58,2,
2014/10/14 00:00:00,2925.28,2,
2014/10/15 00:00:00,3818.53,2,
2014/10/16 00:00:00,4871.74,2,
2014/10/17 00:00:00,5857.37,2,
2014/10/18 00:00:00,6733.47,2,
2014/10/19 00:00:00,7592.47,2,
2014/10/20 00:00:00,8315.19,2,
2014/10/21 00:00:00,8616.90,2,
2014/10/22 00:00:00,8416.01,2,
2014/10/23 00:00:00,7847.77,2,
2014/10/24 00:00:00,7379.21,2,
2014/10/25 00:00:00,7048.35,2,
2014/10/26 00:00:00,6668.62,2,
2014/10/27 00:00:00,6365.22,2,
2014/10/28 00:00:00,6061.05,2,
2014/10/29 00:00:00,5775.42,2,
2014/10/30 00:00:00,5362.97,2,
2014/10/31 00:00:00,4466.98,2,
2014/11/01 00:00:00,3481.88,2,
2014/11/02 00:00:00,2691.16,2,
2014/11/03 00:00:00,2039.61,2,
2014/11/04 00:00:00,1411.69,2,
2014/11/05 00:00:00,1042.92,2,
2014/11/06 00:00:00,918.47,2,
2014/11/07 00:00:00,918.35,2,
2014/11/08 00:00:00,940.84,2,
2014/11/09 00:00:00,952.78,2,
2014/11/10 00:00:00,954.29,2,
2014/11/11 00:00:00,953.60,2,
2014/11/12 00:00:00,952.10,2,
2014/11/13 00:00:00,952.65,2,
2014/11/14 00:00:00,952.18,2,
2014/11/15 00:00:00,1114.60,2,
2014/11/16 00:00:00,2400.72,2,
2014/11/17 00:00:00,3748.97,2,
2014/11/18 00:00:00,5873.53,2,
2014/11/19 00:00:00,7622.97,2,
2014/11/20 00:00:00,7496.53,50,
2014/11/21 00:00:00,6467.91,50,
2014/11/22 00:00:00,5880.50,50,
2014/11/23 00:00:00,4427.16,50,
2014/11/24 00:00:00,2877.14,50,
2014/11/25 00:00:00,1840.30,50,
2014/11/26 00:00:00,1135.00,50,
2014/11/27 00:00:00,930.52,50,
2014/11/28 00:00:00,988.00,50,
2014/11/29 00:00:00,995.80,50,
2014/11/30 00:00:00,984.75,50,
2014/12/01 00:00:00,986.96,50,
2014/12/02 00:00:00,986.37,50,
2014/12/03 00:00:00,981.54,50,
2014/12/04 00:00:00,985.48,50,
2014/12/05 00:00:00,978.77,50,
2014/12/06 00:00:00,976.98,50,
2014/12/07 00:00:00,973.19,50,
2014/12/08 00:00:00,965.89,50,
2014/12/09 00:00:00,962.78,50,
2014/12/10 00:00:00,962.94,50,
2014/12/11 00:00:00,963.60,50,
2014/12/12 00:00:00,961.15,50,
2014/12/13 00:00:00,957.29,50,
2014/12/14 00:00:00,954.52,50,
2014/12/15 00:00:00,957.98,50,
2014/12/16 00:00:00,951.88,50,
2014/12/17 00:00:00,952.78,50,
2014/12/18 00:00:00,982.28,2,
2014/12/19 00:00:00,987.68,2,
2014/12/20 00:00:00,986.71,2,
2014/12/21 00:00:00,990.11,2,
2014/12/22 00:00:00,994.79,2,
2014/12/23 00:00:00,991.29,2,
2014/12/24 00:00:00,984.69,2,
2014/12/25 00:00:00,983.79,2,
2014/12/26 00:00:00,985.95,2,
2014/12/27 00:00:00,987.40,2,
2014/12/28 00:00:00,984.20,2,
2014/12/29 00:00:00,990.46,2,
2014/12/30 00:00:00,991.96,2,
2014/12/31 00:00:00,991.79,2,
2015/01/01 00:00:00,989.90,2,
2015/01/02 00:00:00,993.44,2,
2015/01/03 00:00:00,1102.38,2,
2015/01/04 00:00:00,1567.52,2,
2015/01/05 00:00:00,2335.67,2,
2015/01/06 00:00:00,2912.63,2,
2015/01/07 00:00:00,3155.23,2,
2015/01/08 00:00:00,3141.88,2,
2015/01/09 00:00:00,3083.21,2,
2015/01/10 00:00:00,3051.42,2,
2015/01/11 00:00:00,2933.89,2,
2015/01/12 00:00:00,2104.62,2,
2015/01/13 00:00:00,1264.65,2,
2015/01/14 00:00:00,2124.69,2,
2015/01/15 00:00:00,2185.92,2,
2015/01/16 00:00:00,2282.97,2,
