Date Time,VALUE,QUALITY,COMMENT
2014/09/09 00:00:00,132.75,2,
2014/09/10 00:00:00,131.48,2,
2014/09/11 00:00:00,181.02,2,
2014/09/12 00:00:00,337.33,2,
2014/09/13 00:00:00,231.05,2,
2014/09/14 00:00:00,183.26,2,
2014/09/15 00:00:00,182.53,2,
2014/09/16 00:00:00,162.40,2,
2014/09/17 00:00:00,142.59,2,
2014/09/18 00:00:00,125.62,2,
2014/09/19 00:00:00,118.42,2,
2014/09/20 00:00:00,117.27,2,
2014/09/21 00:00:00,109.02,2,
2014/09/22 00:00:00,101.27,2,
2014/09/23 00:00:00,94.14,2,
2014/09/24 00:00:00,89.06,2,
2014/09/25 00:00:00,94.30,2,
2014/09/26 00:00:00,91.13,2,
2014/09/27 00:00:00,105.87,2,
2014/09/28 00:00:00,137.32,2,
2014/09/29 00:00:00,110.02,2,
2014/09/30 00:00:00,88.84,2,
2014/10/01 00:00:00,77.04,2,
2014/10/02 00:00:00,70.56,2,
2014/10/03 00:00:00,66.60,2,
2014/10/04 00:00:00,64.49,2,
2014/10/05 00:00:00,63.38,2,
2014/10/06 00:00:00,61.10,2,
2014/10/07 00:00:00,59.09,2,
2014/10/08 00:00:00,56.21,2,
2014/10/09 00:00:00,62.47,2,
2014/10/10 00:00:00,110.73,2,
2014/10/11 00:00:00,91.80,2,
2014/10/12 00:00:00,70.14,2,
2014/10/13 00:00:00,59.40,2,
2014/10/14 00:00:00,52.43,2,
2014/10/15 00:00:00,46.05,149,
2014/10/16 00:00:00,42.81,149,
2014/10/17 00:00:00,41.43,149,
2014/10/18 00:00:00,40.68,149,
2014/10/19 00:00:00,37.80,149,
2014/10/20 00:00:00,33.34,149,
2014/10/21 00:00:00,30.75,149,
2014/10/22 00:00:00,29.35,150,
2014/10/23 00:00:00,24.03,150,
2014/10/24 00:00:00,25.00,150,
2014/10/25 00:00:00,23.71,150,
2014/10/26 00:00:00,23.16,150,
2014/10/27 00:00:00,21.64,150,
2014/10/28 00:00:00,20.36,150,
2014/10/29 00:00:00,19.09,150,
2014/10/30 00:00:00,17.51,150,
2014/10/31 00:00:00,21.39,150,
2014/11/01 00:00:00,23.11,150,
2014/11/02 00:00:00,23.45,150,
2014/11/03 00:00:00,21.62,150,
2014/11/04 00:00:00,17.92,150,
2014/11/05 00:00:00,17.37,150,
2014/11/06 00:00:00,16.12,150,
2014/11/07 00:00:00,17.62,150,
2014/11/08 00:00:00,19.04,150,
2014/11/09 00:00:00,17.42,150,
2014/11/10 00:00:00,15.43,150,
2014/11/11 00:00:00,12.68,150,
2014/11/12 00:00:00,10.46,150,
2014/11/13 00:00:00,9.60,150,
2014/11/14 00:00:00,9.39,150,
2014/11/15 00:00:00,9.05,150,
2014/11/16 00:00:00,13.30,150,
2014/11/17 00:00:00,13.14,150,
2014/11/18 00:00:00,13.99,150,
2014/11/19 00:00:00,20.78,150,
2014/11/20 00:00:00,37.73,149,
2014/11/21 00:00:00,39.19,149,
2014/11/22 00:00:00,29.48,149,
2014/11/23 00:00:00,24.33,150,
2014/11/24 00:00:00,21.90,150,
2014/11/25 00:00:00,20.05,150,
2014/11/26 00:00:00,16.92,150,
2014/11/27 00:00:00,15.85,150,
2014/11/28 00:00:00,25.64,150,
2014/11/29 00:00:00,33.83,149,
2014/11/30 00:00:00,38.63,149,
2014/12/01 00:00:00,34.70,149,
2014/12/02 00:00:00,28.03,149,
2014/12/03 00:00:00,26.48,150,
2014/12/04 00:00:00,26.82,150,
2014/12/05 00:00:00,23.00,150,
2014/12/06 00:00:00,20.96,150,
2014/12/07 00:00:00,20.78,150,
2014/12/08 00:00:00,21.84,150,
2014/12/09 00:00:00,21.10,150,
2014/12/10 00:00:00,20.85,150,
2014/12/11 00:00:00,34.90,150,
2014/12/12 00:00:00,43.62,149,
2014/12/13 00:00:00,36.82,149,
2014/12/14 00:00:00,26.83,150,
2014/12/15 00:00:00,20.97,150,
2014/12/16 00:00:00,0.00,153,
2014/12/17 00:00:00,0.00,153,
2014/12/18 00:00:00,0.00,153,
2014/12/19 00:00:00,0.00,153,
2014/12/20 00:00:00,0.00,153,
2014/12/21 00:00:00,0.00,153,
2014/12/22 00:00:00,0.00,153,
2014/12/23 00:00:00,0.00,153,
2014/12/24 00:00:00,0.00,153,
2014/12/25 00:00:00,0.00,153,
2014/12/26 00:00:00,0.00,153,
2014/12/27 00:00:00,0.00,153,
2014/12/28 00:00:00,0.00,153,
2014/12/29 00:00:00,0.00,153,
2014/12/30 00:00:00,0.00,153,
2014/12/31 00:00:00,0.00,153,
2015/01/01 00:00:00,0.00,153,
2015/01/02 00:00:00,0.00,153,
2015/01/03 00:00:00,0.00,153,
2015/01/04 00:00:00,0.00,153,
2015/01/05 00:00:00,0.00,153,
2015/01/06 00:00:00,0.00,153,
2015/01/07 00:00:00,0.00,153,
2015/01/08 00:00:00,0.00,153,
2015/01/09 00:00:00,0.00,153,
2015/01/10 00:00:00,0.00,153,
2015/01/11 00:00:00,0.00,153,
2015/01/12 00:00:00,0.00,153,
2015/01/13 00:00:00,0.00,153,
2015/01/14 00:00:00,0.00,153,
2015/01/15 00:00:00,0.00,153,
2015/01/16 00:00:00,44.89,149,
2015/01/17 00:00:00,31.97,149,
2015/01/18 00:00:00,27.09,150,
2015/01/19 00:00:00,31.92,149,
2015/01/20 00:00:00,26.11,150,
2015/01/21 00:00:00,19.86,150,
2015/01/22 00:00:00,10.80,150,
2015/01/23 00:00:00,0.00,153,
2015/01/24 00:00:00,0.00,153,
2015/01/25 00:00:00,0.00,153,
2015/01/26 00:00:00,0.00,153,
2015/01/27 00:00:00,0.00,153,
2015/01/28 00:00:00,0.00,153,
2015/01/29 00:00:00,0.00,153,
2015/01/30 00:00:00,0.00,153,
2015/01/31 00:00:00,0.00,153,
2015/02/01 00:00:00,0.00,153,
2015/02/02 00:00:00,0.00,153,
2015/02/03 00:00:00,0.00,153,
2015/02/04 00:00:00,0.00,153,
2015/02/05 00:00:00,0.00,153,
2015/02/06 00:00:00,0.00,153,
2015/02/07 00:00:00,0.00,153,
2015/02/08 00:00:00,0.00,153,
2015/02/09 00:00:00,0.00,153,
2015/02/10 00:00:00,0.00,153,
2015/02/11 00:00:00,0.00,153,
2015/02/12 00:00:00,0.00,153,
2015/02/13 00:00:00,0.00,153,
2015/02/14 00:00:00,0.00,153,
2015/02/15 00:00:00,0.00,153,
2015/02/16 00:00:00,0.00,153,
2015/02/17 00:00:00,0.00,153,
2015/02/18 00:00:00,0.00,153,
2015/02/19 00:00:00,0.00,153,
2015/02/20 00:00:00,0.00,153,
2015/02/21 00:00:00,0.00,153,
2015/02/22 00:00:00,0.00,153,
2015/02/23 00:00:00,0.00,153,
2015/02/24 00:00:00,0.00,153,
2015/02/25 00:00:00,0.00,153,
2015/02/26 00:00:00,0.00,153,
2015/02/27 00:00:00,0.00,153,
2015/02/28 00:00:00,0.00,153,
2015/03/01 00:00:00,0.00,153,
2015/03/02 00:00:00,0.00,153,
2015/03/03 00:00:00,0.00,153,
2015/03/04 00:00:00,0.00,153,
2015/03/05 00:00:00,0.00,153,
2015/03/06 00:00:00,0.00,153,
2015/03/07 00:00:00,0.00,153,
2015/03/08 00:00:00,0.00,153,
2015/03/09 00:00:00,0.00,153,
2015/03/10 00:00:00,0.00,153,
2015/03/11 00:00:00,0.00,153,
2015/03/12 00:00:00,0.00,153,
2015/03/13 00:00:00,0.00,153,
2015/03/14 00:00:00,0.00,153,
2015/03/15 00:00:00,0.00,153,
2015/03/16 00:00:00,0.00,153,
2015/03/17 00:00:00,0.00,153,
2015/03/18 00:00:00,0.00,153,
2015/03/19 00:00:00,0.00,153,
2015/03/20 00:00:00,0.00,153,
2015/03/21 00:00:00,0.00,153,
2015/03/22 00:00:00,0.00,153,
2015/03/23 00:00:00,0.00,153,
2015/03/24 00:00:00,0.00,153,
2015/03/25 00:00:00,0.00,153,
2015/03/26 00:00:00,0.00,153,
2015/03/27 00:00:00,0.00,153,
2015/03/28 00:00:00,0.00,153,
2015/03/29 00:00:00,0.00,153,
2015/03/30 00:00:00,0.00,153,
2015/03/31 00:00:00,0.00,153,
2015/04/01 00:00:00,0.00,153,
2015/04/02 00:00:00,0.00,153,
2015/04/03 00:00:00,0.00,153,
2015/04/04 00:00:00,0.00,153,
2015/04/05 00:00:00,0.00,153,
2015/04/06 00:00:00,0.00,153,
2015/04/07 00:00:00,0.00,153,
2015/04/08 00:00:00,0.00,153,
2015/04/09 00:00:00,0.00,153,
2015/04/10 00:00:00,0.00,153,
2015/04/11 00:00:00,0.00,153,
2015/04/12 00:00:00,0.00,153,
2015/04/13 00:00:00,0.00,153,
2015/04/14 00:00:00,0.00,153,
2015/04/15 00:00:00,0.00,153,
2015/04/16 00:00:00,0.00,153,
2015/04/17 00:00:00,0.00,153,
2015/04/18 00:00:00,0.00,153,
2015/04/19 00:00:00,0.00,153,
2015/04/20 00:00:00,0.00,153,
2015/04/21 00:00:00,0.00,153,
2015/04/22 00:00:00,0.00,153,
2015/04/23 00:00:00,0.00,153,
2015/04/24 00:00:00,0.00,153,
2015/04/25 00:00:00,0.00,153,
2015/04/26 00:00:00,0.00,153,
2015/04/27 00:00:00,0.00,153,
2015/04/28 00:00:00,0.00,153,
2015/04/29 00:00:00,0.00,150,
2015/04/30 00:00:00,0.00,150,
2015/05/01 00:00:00,0.00,150,
2015/05/02 00:00:00,0.00,150,
2015/05/03 00:00:00,0.00,150,
2015/05/04 00:00:00,0.00,150,
2015/05/05 00:00:00,0.00,150,
2015/05/06 00:00:00,0.00,150,
2015/05/07 00:00:00,0.00,150,
2015/05/08 00:00:00,0.00,150,
2015/05/09 00:00:00,0.00,150,
2015/05/10 00:00:00,0.00,150,
2015/05/11 00:00:00,0.00,150,
2015/05/12 00:00:00,0.00,150,
